Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-13 13:00:00,42.75,149.50
2025-04-13 14:00:00,65.25,118.00
2025-04-13 15:00:00,26.75,69.00
2025-04-13 16:00:00,25.25,57.75
2025-04-13 17:00:00,21.50,63.00
2025-04-13 18:00:00,19.50,72.00
2025-04-13 19:00:00,26.75,126.75
2025-04-13 20:00:00,26.00,291.00
2025-04-13 21:00:00,250.00,346.00
2025-04-13 22:00:00,198.50,271.00
2025-04-13 23:00:00,43.75,47.25
2025-04-14 00:00:00,36.25,49.75
2025-04-14 01:00:00,17.00,44.50
2025-04-14 02:00:00,21.25,44.25
2025-04-14 03:00:00,25.25,58.25
2025-04-14 04:00:00,26.00,78.00
2025-04-14 05:00:00,27.25,125.25
2025-04-14 06:00:00,32.50,111.75
2025-04-14 07:00:00,33.25,72.75
2025-04-14 08:00:00,20.25,59.00
2025-04-14 09:00:00,16.75,66.25
2025-04-14 10:00:00,23.25,71.75
2025-04-14 11:00:00,26.75,80.25
2025-04-14 12:00:00,23.75,86.50
2025-04-14 13:00:00,16.50,74.75
2025-04-14 14:00:00,15.75,68.00
2025-04-14 15:00:00,18.50,63.25
2025-04-14 16:00:00,18.75,72.50
2025-04-14 17:00:00,15.25,62.75
2025-04-14 18:00:00,18.25,67.25
2025-04-14 19:00:00,24.50,71.75
2025-04-14 20:00:00,22.75,63.25
2025-04-14 21:00:00,20.50,79.75
2025-04-14 22:00:00,17.50,120.25
2025-04-14 23:00:00,21.50,44.25
2025-04-15 00:00:00,17.75,40.00
2025-04-15 01:00:00,12.75,42.50
2025-04-15 02:00:00,19.00,41.00
2025-04-15 03:00:00,22.00,41.75
2025-04-15 04:00:00,20.25,43.50
2025-04-15 05:00:00,17.75,44.25
2025-04-15 06:00:00,26.50,56.00
2025-04-15 07:00:00,27.75,72.00
2025-04-15 08:00:00,25.75,77.00
2025-04-15 09:00:00,22.00,87.50
2025-04-15 10:00:00,22.75,98.00
2025-04-15 11:00:00,25.00,86.25
2025-04-15 12:00:00,24.00,77.25
2025-04-15 13:00:00,19.75,75.25
2025-04-15 14:00:00,16.00,73.75
2025-04-15 15:00:00,17.50,68.50
2025-04-15 16:00:00,23.00,74.50
2025-04-15 17:00:00,24.50,77.75
2025-04-15 18:00:00,20.00,73.00
2025-04-15 19:00:00,20.50,74.00
2025-04-15 20:00:00,21.00,81.50
2025-04-15 21:00:00,18.75,70.00
2025-04-15 22:00:00,20.00,104.25
2025-04-15 23:00:00,16.75,152.25
2025-04-16 00:00:00,15.50,42.00
2025-04-16 01:00:00,14.75,42.75
2025-04-16 02:00:00,16.25,44.00
